week_id,temperature_avg,temperature_min,temperature_max,precipitation,snow,wind_speed,humidity
2020-W01,20.54,17.6,24.14,0.0,0.0,25.06,0.0
2020-W02,21.314285714285713,17.37142857142857,26.071428571428573,0.0,0.0,19.25714285714286,0.0
2020-W03,22.24285714285714,18.942857142857143,26.314285714285713,0.2857142857142857,0.0,33.08571428571428,0.0
2020-W04,21.214285714285715,16.428571428571427,26.514285714285712,0.0,0.0,19.314285714285713,0.0
2020-W05,20.614285714285717,16.071428571428573,26.357142857142858,0.0,0.0,22.557142857142857,0.0
2020-W06,21.414285714285715,17.7,26.842857142857145,0.0,0.0,22.900000000000002,0.0
2020-W07,21.099999999999998,16.742857142857144,27.057142857142857,0.0,0.0,21.914285714285715,0.0
2020-W08,21.157142857142855,17.02857142857143,26.47142857142857,0.0,0.0,22.657142857142855,0.0
2020-W09,21.014285714285712,15.9,30.071428571428573,0.0,0.0,22.5,0.0
2020-W10,21.271428571428572,16.82857142857143,29.599999999999998,0.0,0.0,16.871428571428574,0.0
2020-W11,19.414285714285715,16.057142857142857,25.771428571428572,0.0,0.0,21.771428571428572,0.0
2020-W12,19.842857142857145,15.485714285714286,25.014285714285712,0.0,0.0,19.085714285714285,0.0
2020-W13,17.9,13.514285714285714,23.67142857142857,0.0,0.0,20.485714285714288,0.0
2020-W14,18.514285714285712,14.257142857142856,24.614285714285717,0.0,0.0,17.771428571428572,0.0
2020-W15,16.285714285714285,10.37142857142857,22.414285714285715,0.2857142857142857,0.0,14.814285714285715,0.0
2020-W16,16.52857142857143,10.757142857142856,22.857142857142858,0.0,0.0,11.214285714285714,0.0
2020-W17,17.771428571428572,13.714285714285714,23.457142857142856,0.0,0.0,16.642857142857142,0.0
2020-W18,16.842857142857145,11.842857142857143,23.585714285714285,0.0,0.0,13.5,0.0
2020-W19,16.97142857142857,12.62857142857143,24.099999999999998,0.0,0.0,11.1,0.0
2020-W20,15.114285714285716,9.785714285714286,20.74285714285714,0.07142857142857142,0.0,10.985714285714286,0.0
2020-W21,16.47142857142857,11.228571428571428,22.32857142857143,0.0,0.0,11.928571428571429,0.0
2020-W22,13.571428571428571,9.728571428571428,17.614285714285714,3.3142857142857145,0.0,15.042857142857143,0.0
2020-W23,14.557142857142859,9.357142857142858,21.571428571428573,0.0,0.0,9.685714285714285,0.0
2020-W24,12.299999999999999,9.042857142857143,16.45714285714286,2.142857142857143,0.0,16.414285714285715,0.0
2020-W25,14.957142857142857,10.1,21.485714285714288,0.0,0.0,11.828571428571431,0.0
2020-W26,13.928571428571429,10.857142857142858,18.114285714285714,0.0,0.0,17.757142857142856,0.0
2020-W27,12.771428571428572,7.771428571428571,18.928571428571427,0.1142857142857143,0.0,10.299999999999999,0.0
2020-W28,12.657142857142857,8.314285714285715,17.142857142857142,0.04285714285714286,0.0,18.071428571428573,0.0
2020-W29,12.799999999999999,7.685714285714285,19.414285714285715,0.0,0.0,14.771428571428572,0.0
2020-W30,13.942857142857141,8.285714285714286,20.457142857142856,0.14285714285714285,0.0,11.87142857142857,0.0
2020-W31,13.414285714285715,6.8999999999999995,19.542857142857144,0.0,0.0,11.357142857142858,0.0
2020-W32,12.1,6.728571428571429,17.271428571428572,0.07142857142857142,0.0,17.757142857142856,0.0
2020-W33,12.271428571428572,8.7,16.1,0.7285714285714285,0.0,17.257142857142856,0.0
2020-W34,11.685714285714285,6.185714285714285,17.285714285714285,0.0,0.0,12.771428571428572,0.0
2020-W35,11.9,8.0,17.185714285714287,0.7285714285714285,0.0,15.757142857142856,0.0
2020-W36,13.4,9.214285714285714,17.97142857142857,0.15714285714285717,0.0,19.414285714285715,0.0
2020-W37,15.614285714285714,9.857142857142858,23.457142857142856,1.0142857142857142,0.0,16.071428571428573,0.0
2020-W38,12.514285714285714,7.971428571428571,17.571428571428573,0.8714285714285713,0.0,12.214285714285714,0.0
2020-W39,13.228571428571428,9.0,20.02857142857143,0.0,0.0,15.814285714285715,0.0
2020-W40,14.385714285714286,9.314285714285715,19.8,14.157142857142857,0.0,20.685714285714287,0.0
2020-W41,15.357142857142858,11.557142857142859,20.62857142857143,0.0,0.0,20.157142857142855,0.0
2020-W42,16.728571428571428,10.957142857142857,23.02857142857143,0.1142857142857143,0.0,15.814285714285715,0.0
2020-W43,16.47142857142857,12.37142857142857,21.214285714285715,0.0,0.0,17.071428571428573,0.0
2020-W44,17.071428571428573,11.62857142857143,23.785714285714285,0.7285714285714285,0.0,22.285714285714285,0.0
2020-W45,18.37142857142857,14.142857142857142,25.342857142857145,1.5571428571428572,0.0,22.285714285714285,0.0
2020-W46,17.5,11.642857142857142,25.157142857142855,0.42857142857142855,0.0,19.87142857142857,0.0
2020-W47,19.385714285714283,15.171428571428573,25.74285714285714,0.0,0.0,22.900000000000002,0.0
2020-W48,17.428571428571427,13.1,22.185714285714287,1.3,0.0,22.67142857142857,0.0
2020-W49,19.385714285714283,14.771428571428572,24.8,0.0,0.0,25.342857142857138,0.0
2020-W50,18.985714285714288,14.671428571428573,24.914285714285715,14.299999999999999,0.0,16.2,0.0
2020-W51,20.228571428571428,16.442857142857143,25.314285714285713,0.0,0.0,28.685714285714287,0.0
2020-W52,21.02857142857143,17.014285714285712,27.985714285714288,0.14285714285714285,0.0,18.914285714285715,0.0
2020-W53,19.924999999999997,15.125,25.950000000000003,0.0,0.0,16.6,0.0
2021-W01,21.12857142857143,17.47142857142857,26.557142857142857,0.0,0.0,24.585714285714285,0.0
2021-W02,21.942857142857143,16.900000000000002,27.685714285714283,0.7999999999999999,0.0,18.685714285714287,0.0
